player1,character1,player2,character2,duel,r1_p1,r2_p1,r3_p1,r4_p1,r5_p1,r1_p2,r2_p2,r3_p2,r4_p2,r5_p2,video,event,playlist,brackets,platform,game,version,region,duel_type,p1_team,p2_team
Sebas,Yoshimitsu,Sagadalius,Voldo,7,W,LB,W,W,0,LY,W,LB,LB,0,https://youtu.be/59yHzEqGVIY,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Junixart,Talim,Ozkuervo,Maxi,8,W,PW,W,0,0,LY,PL,LB,0,0,https://youtu.be/nqXqo3_QSBU,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Ozkuervo,Maxi,Junixart,Talim,8,PL,LB,LB,0,0,PW,W,W,0,0,https://youtu.be/nqXqo3_QSBU,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Sebas,Yoshimitsu,Junixart,Talim,9,LB,LB,LY,0,0,W,W,W,0,0,https://youtu.be/mU1N6iViCCM,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Sebas,Yoshimitsu,Junixart,Talim,9,W,LB,LB,W,LY,LY,W,W,LY,W,https://youtu.be/mU1N6iViCCM,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Karol,Astaroth,Lang,2B,10,LB,LB,W,W,LB,W,W,LY,LB,W,https://youtu.be/P_trs_RNRx8,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Karol,Yoshimitsu,Lang,2B,10,LY,LY,W,W,W,W,W,LY,LB,LB,https://youtu.be/P_trs_RNRx8,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Lang,2B,Karol,Yoshimitsu,10,LB,W,W,W,0,W,LY,LY,LB,0,https://youtu.be/P_trs_RNRx8,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Karol,Seong Mi-na,Lang,2B,10,W,W,W,0,0,LY,LY,LB,0,0,https://youtu.be/P_trs_RNRx8,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Lang,2B,Karol,Seong Mi-na,10,W,W,LY,W,0,LB,LB,W,LB,0,https://youtu.be/P_trs_RNRx8,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Karol,Siegfried,Junixart,Talim,11,LB,W,LB,W,LB,W,LB,W,LY,W,https://youtu.be/w2e0I8zFPiU,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Karol,Taki,Junixart,Talim,11,LY,LY,W,LB,0,W,W,LB,W,0,https://youtu.be/w2e0I8zFPiU,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Karol,Taki,Junixart,Talim,11,W,W,LB,LB,LY,LB,LB,W,W,W,https://youtu.be/w2e0I8zFPiU,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Junixart,Talim,Lang,2B,12,W,LY,LB,LY,0,LY,W,W,W,0,https://youtu.be/fi6gL2gjBFI,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Junixart,Talim,Lang,2B,12,LB,LB,W,LY,0,W,W,LB,W,0,https://youtu.be/fi6gL2gjBFI,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Junixart,Talim,Lang,2B,12,LY,LB,LY,0,0,W,W,W,0,0,https://youtu.be/fi6gL2gjBFI,SSLT 6,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-9o3vHI3_mXNJE5XryEwH,https://challonge.com/6zk3bypp,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Kovas,Tira,JaffarWolf,Yoshimitsu,1,LB,W,LB,LB,0,W,LB,W,W,0,https://youtu.be/slxU-XINGic,SSLT 7,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5QgDpbtP9Xy7WQQvBBwNpy,https://challonge.com/2b9d2rm0,PC,Soul Calibur VI,2.31,SAS,FT2,,
Kovas,Ivy,JaffarWolf,Yoshimitsu,1,W,W,W,0,0,LB,LY,LB,0,0,https://youtu.be/slxU-XINGic,SSLT 7,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5QgDpbtP9Xy7WQQvBBwNpy,https://challonge.com/2b9d2rm0,PC,Soul Calibur VI,2.31,SAS,FT2,,
JaffarWolf,Geralt,Kovas,Ivy,1,W,LY,LB,W,W,LB,W,W,LB,LB,https://youtu.be/slxU-XINGic,SSLT 7,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5QgDpbtP9Xy7WQQvBBwNpy,https://challonge.com/2b9d2rm0,PC,Soul Calibur VI,2.31,SAS,FT2,,
wylde,Nightmare,Camus,Kilik,2,LB,W,LB,W,W,W,LB,W,LB,LY,https://youtu.be/ICj15xDDNC4,SSLT 7,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5QgDpbtP9Xy7WQQvBBwNpy,https://challonge.com/2b9d2rm0,PC,Soul Calibur VI,2.31,SAS,FT2,,
Camus,Kilik,wylde,Nightmare,2,LY,W,W,W,0,W,LB,LB,LB,0,https://youtu.be/ICj15xDDNC4,SSLT 7,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5QgDpbtP9Xy7WQQvBBwNpy,https://challonge.com/2b9d2rm0,PC,Soul Calibur VI,2.31,SAS,FT2,,
wylde,Nightmare,Camus,Kilik,2,W,LB,LB,W,LB,LY,W,W,LB,W,https://youtu.be/ICj15xDDNC4,SSLT 7,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5QgDpbtP9Xy7WQQvBBwNpy,https://challonge.com/2b9d2rm0,PC,Soul Calibur VI,2.31,SAS,FT2,,
